region;personas_hogar;meses_en_chile;mayores_15;sexo_seleccionado;edad_seleccionado;nacionalidad_seleccionado;barrio;P1;P2;P3;P5_pais;P6;P8;P15;P24;I_1_P58;I_2_P58;I_3_P58;I_4_P58;I_5_P58;I_6_P58;I_7_P58;I_1_P75;I_2_P75;I_3_P75;I_4_P75;I_5_P75;I_6_P75;I_7_P75;I_8_P75;I_9_P75;I_10_P75;I_11_P75;P76;P77;P77_cod_O1;P77_cod_O2;P77_cod_O3;P78;P79;P80;P80_cod_O1;P80_cod_O2;P81;I_1_P82;I_2_P82;I_3_P82;I_4_P82;I_5_P82;I_6_P82;I_7_P82;I_8_P82
13;3;Sí;1;Mujer;75;Chileno;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;75; ;Más de 5 años;Chilena (exclusivamente);Viudo/a;6;Ni de acuerdo ni en desacuerdo;Muy de acuerdo;Muy de acuerdo;De acuerdo;Muy de acuerdo;En desacuerdo;Ni de acuerdo ni en desacuerdo;Muy en desacuerdo;Muy de acuerdo;En desacuerdo;Muy de acuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;En desacuerdo;Muy en desacuerdo;Muy de acuerdo;Muy en desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Nada de acuerdo;Muy de acuerdo;Bastante de acuerdo;Muy de acuerdo;Nada de acuerdo;Nada de acuerdo;Nada de acuerdo;Poco de acuerdo
13;3;Sí;2;Mujer;69;Chileno;Barrios de Santiago Centro-Norte;Esposo(a) o cónyuge;Mujer;69; ;Más de 5 años;Chilena (exclusivamente);Casado/a;7;De acuerdo;Muy en desacuerdo;De acuerdo;De acuerdo;Ni de acuerdo ni en desacuerdo;De acuerdo;Ni de acuerdo ni en desacuerdo;Muy de acuerdo;De acuerdo;En desacuerdo;Muy de acuerdo;Muy de acuerdo;Muy en desacuerdo;En desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy de acuerdo;Muy en desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Muy de acuerdo;Muy de acuerdo;Bastante de acuerdo;Muy de acuerdo;Muy de acuerdo;Poco de acuerdo;Bastante de acuerdo;Poco de acuerdo
13;4;Sí;2;Mujer;41;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;41;Haití; ;Otra nacionalidad (extranjeros);Casado/a;5;De acuerdo;Muy de acuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy de acuerdo;En desacuerdo;De acuerdo;Muy en desacuerdo;Muy de acuerdo;De acuerdo;En desacuerdo;En desacuerdo;Muy de acuerdo;No sabe [NO LEER];De acuerdo;Muy de acuerdo;No sabe [NO LEER];En desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Nada de acuerdo;Bastante de acuerdo;Poco de acuerdo;Bastante de acuerdo;Poco de acuerdo;Poco de acuerdo
13;1;Sí;1;Mujer;22;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;22;Haití; ;Otra nacionalidad (extranjeros);Soltero/a;Totalmente insatisfecho;De acuerdo;De acuerdo;No sabe [NO LEER];Muy de acuerdo;De acuerdo;Muy de acuerdo;Muy de acuerdo;Muy en desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Muy de acuerdo;Bastante de acuerdo;Poco de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Nada de acuerdo;Bastante de acuerdo;Poco de acuerdo
13;1;Sí;1;Mujer;63;Chileno;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;63; ;Más de 5 años;Chilena (exclusivamente);Soltero/a;2;Muy en desacuerdo;Muy en desacuerdo;Muy de acuerdo;Muy en desacuerdo;Muy de acuerdo;Muy en desacuerdo;De acuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy de acuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy de acuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy de acuerdo;En desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Nada de acuerdo;Muy de acuerdo;Nada de acuerdo;Nada de acuerdo;Poco de acuerdo;Nada de acuerdo;Nada de acuerdo;Muy de acuerdo
13;6;Sí;2;Mujer;33;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;32;Haití; ;Otra nacionalidad (extranjeros);Soltero/a;Totalmente insatisfecho;De acuerdo;De acuerdo;Muy de acuerdo;No sabe [NO LEER];Muy de acuerdo;De acuerdo;De acuerdo;Muy en desacuerdo;Muy de acuerdo;Muy de acuerdo;En desacuerdo;De acuerdo;Muy en desacuerdo;En desacuerdo;Muy de acuerdo;Muy de acuerdo;De acuerdo;De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Muy de acuerdo;Bastante de acuerdo
13;2;Sí;2;Hombre;76;Chileno;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Hombre;76; ;Más de 5 años;Chilena (exclusivamente);Conviviendo o en pareja (no casado/a tampoco unión civil);8;Ni de acuerdo ni en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy de acuerdo;Muy en desacuerdo;Muy de acuerdo;De acuerdo;Muy de acuerdo;Muy en desacuerdo;En desacuerdo;Muy en desacuerdo;Muy en desacuerdo;En desacuerdo;Muy de acuerdo;Muy en desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo
13;2;Sí;2;Mujer;32;Extranjero;Barrios de Santiago Centro-Norte;Esposo(a) o cónyuge;Mujer;32;Haití; ;Otra nacionalidad (extranjeros);Casado/a;5;De acuerdo;De acuerdo;Muy en desacuerdo;Muy de acuerdo;De acuerdo;De acuerdo;De acuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy de acuerdo;Muy de acuerdo;Muy en desacuerdo;De acuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;Muy en desacuerdo;Muy de acuerdo;No; ; ; ; ; ;No; ; ; ; ;Poco de acuerdo;Nada de acuerdo;NS [NO LEER];NS [NO LEER];Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;Nada de acuerdo
13;6;Sí;4;Hombre;24;Extranjero;Barrios de Santiago Centro-Norte;Hijo(a);Hombre;24;Haití; ;Otra nacionalidad (extranjeros);Soltero/a;7;Muy de acuerdo;Muy de acuerdo;Muy en desacuerdo;Muy en desacuerdo;De acuerdo;Muy en desacuerdo;No sabe [NO LEER];De acuerdo;Muy en desacuerdo;Muy de acuerdo;De acuerdo;De acuerdo;Muy de acuerdo;En desacuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;No sabe [NO LEER];No; ; ; ; ; ;No; ; ; ; ;Muy de acuerdo;Muy de acuerdo;Nada de acuerdo;Bastante de acuerdo;Poco de acuerdo;Poco de acuerdo;Muy de acuerdo;Bastante de acuerdo
13;3;Sí;2;Mujer;27;Extranjero;Barrios de Santiago Centro-Norte;Conviviente de hecho o pareja;Mujer;27;Haití; ;Otra nacionalidad (extranjeros);Conviviendo o en pareja (no casado/a tampoco unión civil);6;De acuerdo;Ni de acuerdo ni en desacuerdo;De acuerdo;De acuerdo;Ni de acuerdo ni en desacuerdo;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;Muy de acuerdo;De acuerdo;Muy de acuerdo;Muy de acuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;En desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Muy de acuerdo;Poco de acuerdo;Bastante de acuerdo;Muy de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo
13;3;Sí;2;Hombre;25;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Hombre;25;Haití; ;Otra nacionalidad (extranjeros);Conviviendo o en pareja (no casado/a tampoco unión civil);5;Muy de acuerdo;Muy de acuerdo;Muy en desacuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;De acuerdo;Muy de acuerdo;De acuerdo;Muy de acuerdo;Muy de acuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;Muy de acuerdo;De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Muy de acuerdo;Poco de acuerdo;Muy de acuerdo;Poco de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Muy de acuerdo
13;2;Sí;1;Mujer;37;Extranjero;Barrios de Santiago Centro-Norte;Esposo(a) o cónyuge;Mujer;37;Perú; ;Otra nacionalidad (extranjeros);Casado/a;6;Ni de acuerdo ni en desacuerdo;De acuerdo;Ni de acuerdo ni en desacuerdo;De acuerdo;Ni de acuerdo ni en desacuerdo;Ni de acuerdo ni en desacuerdo;Ni de acuerdo ni en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo;Bastante de acuerdo;Poco de acuerdo;Nada de acuerdo;Poco de acuerdo;Nada de acuerdo
13;4;Sí;1;Hombre;24;Chileno;Barrios de Santiago Centro-Norte;Hijo(a) del cónyuge, conviviente o pareja;Hombre;24; ; ;Chilena (exclusivamente);Soltero/a;6;De acuerdo;De acuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;De acuerdo;De acuerdo;Muy en desacuerdo;Muy en desacuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;De acuerdo;Muy en desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Nada de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo
13;1;Sí;1;Mujer;76;Chileno;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;78; ;Más de 5 años;Chilena (exclusivamente);Viudo/a;7;De acuerdo;Ni de acuerdo ni en desacuerdo;Ni de acuerdo ni en desacuerdo;Ni de acuerdo ni en desacuerdo;Ni de acuerdo ni en desacuerdo;Ni de acuerdo ni en desacuerdo;Ni de acuerdo ni en desacuerdo;Muy en desacuerdo;De acuerdo;Muy en desacuerdo;De acuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo
13;2;Sí;1;Mujer;55;Chileno;Barrios de Santiago Centro-Norte;Esposo(a) o cónyuge;Mujer;55; ;Más de 5 años;Chilena (exclusivamente);Casado/a;6;Ni de acuerdo ni en desacuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;Muy en desacuerdo;En desacuerdo;En desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Poco de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo;Bastante de acuerdo;Nada de acuerdo;Poco de acuerdo
13;1;Sí;1;Mujer;33;Chileno;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;33; ; ;Chilena (exclusivamente);Soltero/a;7;En desacuerdo;De acuerdo;De acuerdo;Muy en desacuerdo;Ni de acuerdo ni en desacuerdo;Ni de acuerdo ni en desacuerdo;De acuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;En desacuerdo;Muy en desacuerdo;Muy en desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Poco de acuerdo;Bastante de acuerdo;Nada de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo;Nada de acuerdo;Bastante de acuerdo
13;1;Sí;1;Mujer;42;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;42;Ecuador; ;Otra nacionalidad (extranjeros);Soltero/a;7;Ni de acuerdo ni en desacuerdo;Ni de acuerdo ni en desacuerdo;En desacuerdo;Ni de acuerdo ni en desacuerdo;Ni de acuerdo ni en desacuerdo;De acuerdo;Ni de acuerdo ni en desacuerdo;De acuerdo;En desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy en desacuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo;Poco de acuerdo;Bastante de acuerdo
13;2;Sí;1;Mujer;50;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;50;Venezuela; ;Otra nacionalidad (extranjeros);Casado/a;7;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;Muy de acuerdo;En desacuerdo;De acuerdo;No sabe [NO LEER];De acuerdo;De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Muy de acuerdo;Poco de acuerdo;Bastante de acuerdo;Muy de acuerdo;Poco de acuerdo;Poco de acuerdo;Muy de acuerdo
13;1;Sí;1;Mujer;60;Chileno;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;60; ;Más de 5 años;Chilena (exclusivamente);Soltero/a;5;En desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;Muy en desacuerdo;Muy en desacuerdo;En desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Nada de acuerdo;Bastante de acuerdo;Nada de acuerdo;Poco de acuerdo;Nada de acuerdo;Nada de acuerdo;Muy de acuerdo
13;2;Sí;1;Mujer;25;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;25;Venezuela; ;Otra nacionalidad (extranjeros);Casado/a;7;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo;Muy de acuerdo;Bastante de acuerdo;Poco de acuerdo;Bastante de acuerdo;Muy de acuerdo
13;3;Sí;1;Mujer;38;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;38;Perú; ;Otra nacionalidad (extranjeros);Soltero/a;8;Ni de acuerdo ni en desacuerdo;De acuerdo;Ni de acuerdo ni en desacuerdo;En desacuerdo;De acuerdo;Muy de acuerdo;Muy de acuerdo;Muy en desacuerdo;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;Muy en desacuerdo;No sabe [NO LEER];De acuerdo;No sabe [NO LEER];De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;Poco de acuerdo;Muy de acuerdo;Muy de acuerdo
13;1;Sí;1;Mujer;25;Chileno;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;25; ;Entre 2 y 5 años;Chilena (exclusivamente);Soltero/a;9;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;Ni de acuerdo ni en desacuerdo;De acuerdo;Muy de acuerdo;En desacuerdo;Muy de acuerdo;En desacuerdo;De acuerdo;En desacuerdo;Muy en desacuerdo;En desacuerdo;No sabe [NO LEER];En desacuerdo;Muy de acuerdo;De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Muy de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Nada de acuerdo;Poco de acuerdo;Muy de acuerdo
13;2;Sí;1;Mujer;47;Chileno;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;47; ; ;Chilena (exclusivamente);Casado/a;6;Muy de acuerdo;Muy de acuerdo;En desacuerdo;En desacuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;Muy de acuerdo;En desacuerdo;En desacuerdo;Muy de acuerdo;De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Muy de acuerdo;Poco de acuerdo;Muy de acuerdo;Muy de acuerdo;Muy de acuerdo;Nada de acuerdo;Poco de acuerdo
13;3;Sí;2;Mujer;17;Chileno;Barrios de Santiago Centro-Norte;Nieto(a);Mujer;17; ; ;Chilena (exclusivamente);Soltero/a;8;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;No sabe [NO LEER];En desacuerdo;De acuerdo;De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo;NS [NO LEER];Nada de acuerdo;Poco de acuerdo;Muy de acuerdo
13;1;Sí;1;Hombre;49;Chileno;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Hombre;49; ;Más de 5 años;Chilena (exclusivamente);Separado/a;Totalmente satisfecho;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Muy de acuerdo;Muy de acuerdo;Nada de acuerdo;Bastante de acuerdo;Muy de acuerdo;Nada de acuerdo;Muy de acuerdo;Muy de acuerdo
13;1;Sí;1;Hombre;23;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Hombre;23;Otro; ;Otra nacionalidad (extranjeros);Soltero/a;8;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Nada de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Nada de acuerdo
13;2;Sí;1;Mujer;24;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;24;Haití; ;Otra nacionalidad (extranjeros);Soltero/a;6;De acuerdo;De acuerdo;No sabe [NO LEER];En desacuerdo;De acuerdo;De acuerdo;De acuerdo;No sabe [NO LEER];De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Muy de acuerdo;Bastante de acuerdo;Muy de acuerdo;NS [NO LEER];Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo
13;3;Sí;1;Mujer;41;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;41;Venezuela; ;Otra nacionalidad (extranjeros);Soltero/a;7;En desacuerdo;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;No sabe [NO LEER];En desacuerdo;En desacuerdo;De acuerdo;No sabe [NO LEER];No sabe [NO LEER];En desacuerdo;No sabe [NO LEER];No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Muy de acuerdo;Bastante de acuerdo;Poco de acuerdo;Nada de acuerdo
13;1;Sí;1;Hombre;23;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Hombre;23;Venezuela; ;Otra nacionalidad (extranjeros);Soltero/a;8;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;En desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Poco de acuerdo;Nada de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Nada de acuerdo
13;4;Sí;1;Mujer;53;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;53;Perú; ;Otra nacionalidad (extranjeros);Casado/a;8;En desacuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Muy de acuerdo;Poco de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo;Bastante de acuerdo;Poco de acuerdo
13;2;Sí;1;Mujer;40;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;40;Haití; ;Otra nacionalidad (extranjeros);Soltero/a;8;De acuerdo;De acuerdo;No sabe [NO LEER];De acuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;Muy de acuerdo;De acuerdo;De acuerdo;De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Nada de acuerdo
13;2;Sí;1;Mujer;26;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;26;Haití; ;Otra nacionalidad (extranjeros);Casado/a;3;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;NS [NO LEER];Nada de acuerdo;Poco de acuerdo;Poco de acuerdo;Muy de acuerdo;Bastante de acuerdo;Poco de acuerdo
13;2;Sí;1;Mujer;38;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;38;Haití; ;Otra nacionalidad (extranjeros);Soltero/a;Totalmente satisfecho;De acuerdo;De acuerdo;No sabe [NO LEER];En desacuerdo;De acuerdo;De acuerdo;Muy de acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;Sí;La ayudaron a llevarla al trabajo;Otros; ; ;Satisfecho;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;NS [NO LEER];Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo
13;4;Sí;1;Hombre;45;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Hombre;45;Colombia; ;Otra nacionalidad (extranjeros);Casado/a;7;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;Sí;Pidiendo documentacion;Control de identidad (control preventivo); ; ;Satisfecho;No; ; ; ; ;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Nada de acuerdo;Nada de acuerdo;Bastante de acuerdo
13;2;Sí;1;Hombre;28;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Hombre;28;Perú; ;Otra nacionalidad (extranjeros);Soltero/a;7;Ni de acuerdo ni en desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Muy de acuerdo;Muy de acuerdo;Nada de acuerdo;Poco de acuerdo;Muy de acuerdo;Poco de acuerdo;Poco de acuerdo;Nada de acuerdo
13;2;Sí;1;Mujer;41;Extranjero;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;41;Perú; ;Otra nacionalidad (extranjeros);Casado/a;Totalmente satisfecho;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;No sabe [NO LEER];De acuerdo;Muy en desacuerdo;En desacuerdo;De acuerdo;En desacuerdo;De acuerdo;En desacuerdo;Muy en desacuerdo;De acuerdo;Muy en desacuerdo;De acuerdo;De acuerdo;No sabe [NO LEER];Sí;por un robo;Víctima de un delito; ; ;Muy insatisfecho;No; ; ; ; ;Bastante de acuerdo;Muy de acuerdo;Nada de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Muy de acuerdo
13;2;Sí;2;Mujer;67;Chileno;Barrios de Santiago Centro-Norte;Jefe(a) de Hogar;Mujer;64; ;Más de 5 años;Chilena (exclusivamente);Viudo/a;7;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;En desacuerdo;En desacuerdo;En desacuerdo;De acuerdo;De acuerdo;En desacuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;De acuerdo;No; ; ; ; ; ;No; ; ; ; ;Bastante de acuerdo;Muy de acuerdo;Nada de acuerdo;Bastante de acuerdo;Poco de acuerdo;Bastante de acuerdo;Bastante de acuerdo;Poco de acuerdo
